"","NGenes","PropDown","PropUp","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed"
"REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION",5,0,0.4,"Up",0.1345,0.384914204545455,0.1674,0.197902709069494
"REACTOME_MAPK1_ERK2_ACTIVATION",8,0.125,0.5,"Up",0.1347,0.384914204545455,0.0739,0.108717595307918
"REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS",112,0.151785714285714,0.25,"Up",0.135,0.384914204545455,0.0069,0.0392994285714286
"REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX",81,0.296296296296296,0.037037037037037,"Down",0.1359,0.386383569405099,0.0268,0.0654521531100478
"REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION",6,0,0.333333333333333,"Up",0.1377,0.390397175141243,0.1996,0.227122310305776
"REACTOME_MET_ACTIVATES_PTPN11",5,0,0.4,"Up",0.139,0.392510863509749,0.1983,0.226442548350398
"REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS",41,0.317073170731707,0.0487804878048781,"Down",0.1396,0.392510863509749,0.0565,0.0936790082644628
"REACTOME_RAB_GERANYLGERANYLATION",62,0.161290322580645,0.241935483870968,"Up",0.1397,0.392510863509749,0.0553,0.0922978369384359
"REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS",6,0.166666666666667,0.5,"Up",0.1404,0.392510863509749,0.018,0.056318125
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS",140,0.114285714285714,0.3,"Up",0.1404,0.392510863509749,0.0416,0.0797632887189293
"REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION",27,0.111111111111111,0.296296296296296,"Up",0.1413,0.393323783783784,0.0122,0.0486
"REACTOME_ERKS_ARE_INACTIVATED",13,0.153846153846154,0.307692307692308,"Up",0.1416,0.393323783783784,0.113,0.145948262548263
"REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION",12,0.416666666666667,0.166666666666667,"Down",0.1421,0.393323783783784,0.0046,0.0343473684210526
"REACTOME_ORGANIC_ANION_TRANSPORTERS",10,0.2,0.2,"Up",0.1429,0.393323783783784,0.1333,0.165084340320592
"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR",73,0.0684931506849315,0.219178082191781,"Up",0.1431,0.393323783783784,0.0918,0.125808185538881
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS",88,0.0681818181818182,0.261363636363636,"Up",0.1432,0.393323783783784,0.0918,0.125808185538881
"REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE",17,0.117647058823529,0.294117647058824,"Up",0.1437,0.393323783783784,0.0225,0.0602668449197861
"REACTOME_PREGNENOLONE_BIOSYNTHESIS",12,0.166666666666667,0.0833333333333333,"Down",0.1441,0.393323783783784,0.0094,0.0436623255813954
"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES",144,0.152777777777778,0.263888888888889,"Up",0.1446,0.393323783783784,0.0176,0.0559371428571429
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",72,0.263888888888889,0.0555555555555556,"Down",0.1448,0.393323783783784,0.0187,0.0565315315315315
"REACTOME_MITOTIC_G2_G2_M_PHASES",177,0.27683615819209,0.096045197740113,"Down",0.145,0.393323783783784,0.0043,0.033077519379845
"REACTOME_RA_BIOSYNTHESIS_PATHWAY",21,0.142857142857143,0.19047619047619,"Up",0.1454,0.393346091644205,0.0532,0.0904450847457627
"REACTOME_INOSITOL_PHOSPHATE_METABOLISM",47,0.127659574468085,0.297872340425532,"Up",0.146,0.393908064516129,0.0118,0.0475685483870968
"REACTOME_ESTROGEN_BIOSYNTHESIS",8,0.25,0.125,"Down",0.1467,0.394256914893617,0.0146,0.0517908450704225
"REACTOME_SIGNALING_BY_ERBB4",33,0.0909090909090909,0.303030303030303,"Up",0.1474,0.394256914893617,0.0182,0.0565315315315315
"REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1",9,0.111111111111111,0.111111111111111,"Down",0.1475,0.394256914893617,0.1119,0.145274773609314
"REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6",71,0.267605633802817,0.028169014084507,"Down",0.1477,0.394256914893617,0.0408,0.0790238921001927
"REACTOME_REGULATION_OF_CDH11_FUNCTION",8,0.125,0.25,"Up",0.1488,0.395391052631579,0.1577,0.189104659498208
"REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE",8,0,0.25,"Up",0.1492,0.395391052631579,0.0773,0.112190489913545
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",69,0.289855072463768,0.0289855072463768,"Down",0.1495,0.395391052631579,0.0679,0.103641141141141
"REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE",20,0.25,0.05,"Down",0.1497,0.395391052631579,7e-04,0.0167333333333333
"REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING",5,0,0.6,"Up",0.1501,0.395407349081365,0.0626,0.0998413354531002
"REACTOME_PI3K_AKT_ACTIVATION",8,0,0.375,"Up",0.1515,0.39753681462141,0.0891,0.123489226519337
"REACTOME_PENTOSE_PHOSPHATE_PATHWAY",13,0.230769230769231,0.153846153846154,"Down",0.1517,0.39753681462141,0.0018,0.0231184210526316
"REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE",61,0.295081967213115,0.0983606557377049,"Down",0.1522,0.397808854166667,0.0089,0.0433434146341463
"REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION",23,0.0869565217391304,0.260869565217391,"Up",0.1531,0.399122597402597,0.0805,0.114569929078014
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS",32,0.28125,0.0625,"Down",0.1537,0.399649222797927,0.0267,0.0654521531100478
"REACTOME_DNA_REPLICATION_INITIATION",8,0.375,0,"Down",0.1545,0.400691989664083,0.2251,0.251055777777778
"REACTOME_FLT3_SIGNALING",29,0.0344827586206897,0.206896551724138,"Up",0.1551,0.401211855670103,0.1172,0.149451842439644
"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE",39,0.153846153846154,0.179487179487179,"Up",0.1559,0.402245244215938,0.0543,0.0912345058626466
"REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS",5,0.4,0,"Down",0.1601,0.411742710997442,0.1834,0.21194913693901
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR",11,0.0909090909090909,0.181818181818182,"Up",0.1604,0.411742710997442,0.145,0.176186198547215
"REACTOME_RHOG_GTPASE_CYCLE",70,0.128571428571429,0.357142857142857,"Up",0.1622,0.415302551020408,0.0126,0.04921953125
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12",22,0.0909090909090909,0.318181818181818,"Up",0.1629,0.415324630541872,0.0397,0.0782962818003914
"REACTOME_GAB1_SIGNALOSOME",17,0.176470588235294,0.294117647058824,"Up",0.1634,0.415324630541872,0.0552,0.0922843333333333
"REACTOME_MELANIN_BIOSYNTHESIS",5,0,0.4,"Up",0.164,0.415324630541872,0.0874,0.121944166666667
"REACTOME_SIGNALING_BY_NTRKS",75,0.08,0.266666666666667,"Up",0.1649,0.415324630541872,0.1027,0.136323544973545
"REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS",8,0.25,0.125,"Down",0.165,0.415324630541872,0.0153,0.0527965517241379
"REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS",13,0.153846153846154,0.384615384615385,"Up",0.1661,0.415324630541872,0.0291,0.0675063926940639
"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS",37,0.162162162162162,0.297297297297297,"Up",0.1662,0.415324630541872,0.0017,0.022088
"REACTOME_ERK_MAPK_TARGETS",19,0.105263157894737,0.368421052631579,"Up",0.1669,0.415324630541872,0.1012,0.135446542553191
"REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL",11,0,0.272727272727273,"Up",0.1669,0.415324630541872,0.0651,0.101885669781931
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",251,0.227091633466135,0.131474103585657,"Down",0.1676,0.415324630541872,0.0013,0.020241935483871
"REACTOME_SIGNALING_BY_MST1",5,0.2,0,"Down",0.1676,0.415324630541872,0.0405,0.0788578640776699
"REACTOME_REGULATED_NECROSIS",51,0.215686274509804,0.411764705882353,"Up",0.1677,0.415324630541872,0.0034,0.0287470085470085
"REACTOME_SIGNAL_AMPLIFICATION",33,0.121212121212121,0.303030303030303,"Up",0.1677,0.415324630541872,0.0506,0.0881114583333333
"REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR",19,0.157894736842105,0.263157894736842,"Up",0.168,0.415324630541872,0.0295,0.0675063926940639
"REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES",32,0.125,0.3125,"Up",0.1699,0.418991154791155,0.0059,0.03670875
"REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS",10,0,0.4,"Up",0.1707,0.419932843137255,0.0387,0.0780776659959758
"REACTOME_LIGAND_RECEPTOR_INTERACTIONS",7,0.285714285714286,0.142857142857143,"Down",0.1712,0.420133496332518,0.0724,0.107444313146233
"REACTOME_SODIUM_PROTON_EXCHANGERS",9,0,0.111111111111111,"Up",0.1732,0.423951824817518,0.0714,0.106581899109792
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES",32,0.21875,0.0625,"Down",0.1736,0.423951824817518,0.0289,0.0675063926940639
"REACTOME_RHOBTB2_GTPASE_CYCLE",22,0.409090909090909,0.0909090909090909,"Down",0.1742,0.424384951456311,0.0054,0.0360496644295302
"REACTOME_PARACETAMOL_ADME",32,0.28125,0.21875,"Down",0.1753,0.426031476997579,1e-04,0.01255
"REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS",116,0.267241379310345,0.163793103448276,"Down",0.1764,0.426519424460432,2e-04,0.01255
"REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES",6,0.166666666666667,0,"Down",0.1765,0.426519424460432,0.0094,0.0436623255813954
"REACTOME_ACTIVATION_OF_C3_AND_C5",6,0,0.333333333333333,"Up",0.1772,0.426519424460432,0.0978,0.131909946236559
"REACTOME_METAL_ION_SLC_TRANSPORTERS",20,0.3,0.2,"Down",0.1772,0.426519424460432,0.0014,0.0205363636363636
"REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING",11,0.0909090909090909,0.272727272727273,"Up",0.1804,0.432870167064439,0.1282,0.161636432160804
"REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM",11,0.181818181818182,0.0909090909090909,"Down",0.1807,0.432870167064439,0.0686,0.103641141141141
"REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS",37,0.243243243243243,0.0540540540540541,"Down",0.1834,0.437729691211401,0.0631,0.10016170886076
"REACTOME_INTRA_GOLGI_TRAFFIC",37,0.108108108108108,0.27027027027027,"Up",0.1836,0.437729691211401,0.0447,0.0816890909090909
"REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION",37,0.189189189189189,0.27027027027027,"Up",0.1852,0.43925,0.0112,0.0475685483870968
"REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK",29,0.137931034482759,0.275862068965517,"Up",0.1863,0.43925,0.0712,0.106581899109792
"REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM",11,0.272727272727273,0.181818181818182,"Down",0.1864,0.43925,0.0095,0.043925
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",27,0.0740740740740741,0.296296296296296,"Up",0.1867,0.43925,0.1461,0.177308585247884
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING",68,0.102941176470588,0.279411764705882,"Up",0.1867,0.43925,0.036,0.0758273109243697
"REACTOME_DISSOLUTION_OF_FIBRIN_CLOT",13,0.307692307692308,0.384615384615385,"Up",0.1873,0.43925,7e-04,0.0167333333333333
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES",55,0.109090909090909,0.2,"Up",0.1873,0.43925,0.0214,0.0588884615384615
"REACTOME_MACROAUTOPHAGY",116,0.163793103448276,0.310344827586207,"Up",0.1879,0.439630303030303,0.0147,0.0517908450704225
"REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2",12,0.0833333333333333,0.25,"Up",0.1885,0.440008837209302,0.1488,0.179621875
"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM",78,0.307692307692308,0.0641025641025641,"Down",0.19,0.442482134570766,0.0272,0.0654521531100478
"REACTOME_HEDGEHOG_LIGAND_BIOGENESIS",62,0.225806451612903,0.0483870967741935,"Down",0.1907,0.442893548387097,0.1157,0.148291954022989
"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING",9,0,0.333333333333333,"Up",0.1911,0.442893548387097,0.181,0.209784988452656
"REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION",7,0.142857142857143,0.142857142857143,"Up",0.1915,0.442893548387097,0.3837,0.4067419218585
"REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING",70,0.114285714285714,0.328571428571429,"Up",0.1929,0.443529061784897,0.025,0.0634172151898734
"REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE",18,0.166666666666667,0.222222222222222,"Down",0.193,0.443529061784897,0.0138,0.0513032967032967
"REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE",99,0.151515151515152,0.292929292929293,"Up",0.1931,0.443529061784897,0.0242,0.0628150259067357
"REACTOME_MRNA_EDITING_C_TO_U_CONVERSION",5,0,0.2,"Up",0.1939,0.444350228310502,0.3409,0.366395503211991
"REACTOME_GLYCOLYSIS",61,0.229508196721311,0.114754098360656,"Down",0.1958,0.447683371298405,0.0061,0.0373511904761905
"REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",15,0.133333333333333,0.333333333333333,"Up",0.1969,0.448840362811791,0.0505,0.0880900869565217
"REACTOME_DNA_STRAND_ELONGATION",22,0.318181818181818,0.136363636363636,"Down",0.1972,0.448840362811791,0.0085,0.0427074626865672
"REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE",92,0.152173913043478,0.282608695652174,"Up",0.2005,0.45337225950783,0.029,0.0675063926940639
"REACTOME_METABOLISM_OF_CARBOHYDRATES",267,0.217228464419476,0.168539325842697,"Down",0.2005,0.45337225950783,0.0036,0.0297016666666667
"REACTOME_LAGGING_STRAND_SYNTHESIS",19,0.315789473684211,0.105263157894737,"Down",0.2016,0.45337225950783,0.0151,0.0524659722222222
"REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR",55,0.2,0.0727272727272727,"Down",0.2018,0.45337225950783,0.0159,0.0530446666666667
"REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING",5,0,0.2,"Up",0.2018,0.45337225950783,0.4403,0.46170375782881
"REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION",22,0.0454545454545455,0.181818181818182,"Up",0.2019,0.45337225950783,0.3096,0.335987243243243
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES",33,0.272727272727273,0.212121212121212,"Down",0.2027,0.454153125,5e-04,0.0155793103448276
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL",25,0.2,0.24,"Up",0.2047,0.457613808463252,0.0545,0.0914177257525084
"REACTOME_CELLULAR_SENESCENCE",92,0.260869565217391,0.173913043478261,"Down",0.2067,0.461059111111111,0.0037,0.0300377049180328
"REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY",6,0.166666666666667,0.5,"Up",0.2088,0.464711751662971,0.0681,0.103641141141141
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",172,0.162790697674419,0.232558139534884,"Up",0.2094,0.465016371681416,0.0115,0.0475685483870968
"REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING",11,0.0909090909090909,0.181818181818182,"Up",0.2103,0.465400440528634,0.0435,0.0815520146520146
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2",127,0.15748031496063,0.196850393700787,"Up",0.2105,0.465400440528634,0.022,0.0594010781671159
"REACTOME_G1_S_TRANSITION",103,0.320388349514563,0.0776699029126214,"Down",0.2114,0.466363516483517,0.0063,0.0373511904761905
"REACTOME_CS_DS_DEGRADATION",13,0.153846153846154,0.230769230769231,"Up",0.2128,0.467549019607843,0.0434,0.0815520146520146
"REACTOME_SIGNALING_BY_VEGF",100,0.12,0.29,"Up",0.213,0.467549019607843,0.009,0.0436203883495146
"REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ",5,0,0.4,"Up",0.2138,0.467549019607843,0.0488,0.0866283185840708
"REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES",36,0.0833333333333333,0.194444444444444,"Up",0.2138,0.467549019607843,0.0114,0.0475685483870968
"REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS",8,0,0.375,"Up",0.2149,0.46893347826087,0.0102,0.0452915555555556
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES",401,0.122194513715711,0.234413965087282,"Up",0.2167,0.471316198704104,0.0198,0.0571042979942693
"REACTOME_RUNX3_REGULATES_WNT_SIGNALING",6,0.166666666666667,0.333333333333333,"Up",0.2173,0.471316198704104,0.0133,0.0507748091603053
"REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM",8,0,0.375,"Up",0.2174,0.471316198704104,0.0917,0.125808185538881
"REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM",20,0.2,0.15,"Up",0.2188,0.471773191489362,0.1122,0.145418064516129
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS",22,0.0909090909090909,0.0909090909090909,"Up",0.2191,0.471773191489362,0.0923,0.126012244897959
"REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING",36,0.0833333333333333,0.361111111111111,"Up",0.2193,0.471773191489362,0.0802,0.114304829545455
"REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY",9,0,0.222222222222222,"Up",0.2195,0.471773191489362,0.0867,0.121165181058496
"REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT",30,0.133333333333333,0.333333333333333,"Up",0.2205,0.471773191489362,0.0713,0.106581899109792
"REACTOME_L1CAM_INTERACTIONS",64,0.140625,0.234375,"Up",0.2209,0.471773191489362,0.0268,0.0654521531100478
"REACTOME_TRP_CHANNELS",28,0.107142857142857,0.142857142857143,"Up",0.2209,0.471773191489362,0.1483,0.17954523522316
"REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS",31,0.193548387096774,0.387096774193548,"Up",0.2223,0.473755838641189,0.0139,0.0513032967032967
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS",14,0.285714285714286,0.142857142857143,"Down",0.2241,0.47658093220339,0.0761,0.110979941860465
"REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS",9,0.333333333333333,0.111111111111111,"Down",0.2253,0.478120507399577,0.0084,0.0427074626865672
"REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA",15,0.4,0.133333333333333,"Down",0.2284,0.48367805907173,0.0057,0.0363628205128205
"REACTOME_SIGNALING_BY_NTRK2_TRKB",9,0,0.111111111111111,"Up",0.2297,0.484003773584906,0.5826,0.5992625
"REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS",32,0.21875,0.09375,"Down",0.2299,0.484003773584906,0.0103,0.0455353982300885
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2",60,0.25,0.05,"Down",0.23,0.484003773584906,0.0661,0.102972360248447
"REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS",6,0.333333333333333,0,"Down",0.2312,0.485126931106472,0.2783,0.30564393442623
"REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS",41,0.146341463414634,0.0487804878048781,"Down",0.2315,0.485126931106472,0.3598,0.383021208907741
"REACTOME_MTOR_SIGNALLING",41,0.121951219512195,0.24390243902439,"Up",0.2328,0.486835416666667,0.0414,0.0796840690978887
"REACTOME_SIGNALING_BY_NTRK1_TRKA",63,0.0952380952380952,0.253968253968254,"Up",0.2338,0.487910602910603,0.1087,0.141852535760728
"REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA",10,0.1,0.2,"Up",0.236,0.491480912863071,0.3398,0.365604501607717
"REACTOME_DEGRADATION_OF_DVL",55,0.218181818181818,0.0363636363636364,"Down",0.2372,0.492957763975155,0.1347,0.166283640836408
"REACTOME_THYROXINE_BIOSYNTHESIS",10,0.2,0.3,"Up",0.2393,0.496295454545455,0.0081,0.0423151832460733
"REACTOME_METABOLISM_OF_POLYAMINES",57,0.210526315789474,0.0175438596491228,"Down",0.2413,0.49760366598778,0.1637,0.194443313609467
"REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS",5,0.4,0.4,"Up",0.242,0.49760366598778,8e-04,0.0175116279069767
"REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA",5,0.4,0.2,"Down",0.2425,0.49760366598778,2e-04,0.01255
"REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS",64,0.265625,0.078125,"Down",0.2427,0.49760366598778,0.0375,0.0776467479674797
"REACTOME_RHOH_GTPASE_CYCLE",35,0.0857142857142857,0.257142857142857,"Up",0.2431,0.49760366598778,0.081,0.114955869872702
"REACTOME_SIGNALING_BY_EGFR",46,0.108695652173913,0.326086956521739,"Up",0.2432,0.49760366598778,0.0205,0.057673595505618
"REACTOME_PHASE_2_PLATEAU_PHASE",14,0.214285714285714,0,"Down",0.2434,0.49760366598778,0.0311,0.0700543820224719
"REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT",19,0,0.315789473684211,"Up",0.2453,0.500469512195122,0.1417,0.173223629719854
"REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS",12,0.25,0.416666666666667,"Up",0.248,0.504952941176471,0.0015,0.0213178082191781
"REACTOME_MAPK3_ERK1_ACTIVATION",9,0.111111111111111,0.444444444444444,"Up",0.249,0.505963157894737,0.0306,0.0692374717832957
"REACTOME_STABILIZATION_OF_P53",54,0.240740740740741,0.0555555555555556,"Down",0.2526,0.512242828282828,0.1015,0.135446542553191
"REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",11,0.181818181818182,0.181818181818182,"Down",0.2533,0.512627016129032,0.0189,0.056662874251497
"REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS",19,0.157894736842105,0.263157894736842,"Up",0.2539,0.512807645875252,0.0274,0.0655355608591885
"REACTOME_VITAMIN_C_ASCORBATE_METABOLISM",8,0.375,0.125,"Down",0.255,0.513995582329317,0.004,0.0317264
"REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS",16,0.0625,0.3125,"Up",0.2565,0.515983567134269,0.1086,0.141852535760728
"REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS",41,0.292682926829268,0.0975609756097561,"Down",0.2573,0.516558,0.0161,0.0533582781456954
"REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS",11,0.0909090909090909,0,"Down",0.258,0.516929740518962,0.7168,0.727620829120323
"REACTOME_EGFR_DOWNREGULATION",31,0.129032258064516,0.32258064516129,"Up",0.2623,0.524455268389662,0.0142,0.0516603636363636
"REACTOME_NEUROTRANSMITTER_CLEARANCE",8,0.125,0.25,"Up",0.2628,0.524455268389662,0.3512,0.375857782515992
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE",17,0.176470588235294,0.117647058823529,"Down",0.2646,0.527000396825397,0.027,0.0654521531100478
"REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21",58,0.293103448275862,0.0517241379310345,"Down",0.2657,0.528143762376238,0.0231,0.0615484042553191
"REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2",7,0,0.285714285714286,"Up",0.2672,0.528924557956778,0.0275,0.0656185714285714
"REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS",14,0.142857142857143,0.142857142857143,"Up",0.2679,0.528924557956778,0.0356,0.0754591966173361
"REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",17,0.0588235294117647,0.411764705882353,"Up",0.2681,0.528924557956778,0.0664,0.103266358024691
"REACTOME_SIGNALING_BY_FGFR2",61,0.114754098360656,0.213114754098361,"Up",0.2682,0.528924557956778,0.0919,0.125808185538881
"REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM",35,0.171428571428571,0.228571428571429,"Up",0.2701,0.531535145631068,0.0495,0.0871014035087719
"REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM",11,0.363636363636364,0.0909090909090909,"Down",0.2713,0.531535145631068,0.0126,0.04921953125
"REACTOME_KERATAN_SULFATE_BIOSYNTHESIS",27,0.185185185185185,0.222222222222222,"Up",0.2713,0.531535145631068,0.0612,0.0988640901771337
"REACTOME_EPH_EPHRIN_SIGNALING",64,0.125,0.3125,"Up",0.2726,0.531535145631068,0.0398,0.0782962818003914
"REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION",6,0,0,"Up",0.2726,0.531535145631068,0.4581,0.478545473465141
"REACTOME_PHENYLALANINE_METABOLISM",6,0,0.166666666666667,"Up",0.2727,0.531535145631068,0.4038,0.425803571428571
"REACTOME_RECEPTOR_MEDIATED_MITOPHAGY",11,0.272727272727273,0.454545454545455,"Up",0.2748,0.532081310211946,0.0116,0.0475685483870968
"REACTOME_MEMBRANE_TRAFFICKING",554,0.129963898916967,0.250902527075812,"Up",0.2748,0.532081310211946,0.0348,0.0742874734607219
"REACTOME_DECTIN_2_FAMILY",8,0,0.125,"Up",0.2749,0.532081310211946,0.777,0.783190562248996
"REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION",14,0.285714285714286,0.142857142857143,"Down",0.2751,0.532081310211946,0.0206,0.0577932773109244
"REACTOME_GLUCOSE_METABOLISM",81,0.259259259259259,0.160493827160494,"Down",0.2765,0.53312207293666,0.0043,0.033077519379845
"REACTOME_BASE_EXCISION_REPAIR",38,0.184210526315789,0.131578947368421,"Down",0.2767,0.53312207293666,0.0209,0.0581483333333333
